HOUSEID WTHHFIN HHVEHCNT HHFAMINC NUMADLT WRKCOUNT DRVRCNT HOMEOWN URBRUR URSIZE D_PT HHR_AGE HHR_SEX HHR_EDUC HBRESDN HBPPOPDN HBHTNRNT HTRESDN HTHTNRNT HTPPOPDN HTEEMPDN TOTANNMI TOTBESTM GSCOST AVGGSCST GSTOTCST GSTOTEST zero logsum1 logsum2 logsum3 logsum4 const MILES LOG_MILES MILES_LOWER GSTTOTCST_1000 GSTTOTEST_1000 GSTOTCST_1000 GSTOTEST_1000 HTRESDN_1000 COST_PER_MILE MEAN_COST MILES_10k logsum
49698376 1257.4503 1 13 1 1 1 1 1 6 0 83 0 5 1500 7000 20 1500 20 7000 750 2500 8455.295 3.03 3.03 908 929.3353743 0 12.518873 18.35872 25.325617 38.640888 1 8.455295 2.13479287233916 8.455295 0.908 0.9293353743 0.908 0.9293353743 1.5 0.107388328851921 0.109911644040805 0.8455295 12.518873
49832693 14.8618 2 18 2 0 2 1 1 6 0 75 0 5 300 300 5 300 5 750 25 11200 11997.2006 6.05 3.025 1999 2375.885303 0 13.797008 19.514975 26.538428 41.171653 1 11.9972006 2.48467333923988 11.9972006 1.999 2.375885303 1.999 2.375885303 0.3 0.166622203516377 0.1980366405643 1.19972006 19.514975
49862300 4592.8819 1 6 2 2 1 0 1 6 0 49 0 4 750 3000 20 750 20 3000 750 2000 22189.7741 3.03 3.03 2757 1032.606067 0 11.925589 17.817552 23.608805 36.833552 1 22.1897741 3.0996315566313 22.1897741 2.757 1.032606067 2.757 1.032606067 0.75 0.124246420336474 0.046535222140905 2.21897741 11.925589
49883604 831.6376 2 8 2 0 2 1 1 6 0 73 1 2 3000 7000 30 1500 30 7000 3000 13000 16748.2594 6.06 3.03 1971 2097.909907 0 12.864565 17.11962 23.30714 37.262458 1 16.7482594 2.81829433645348 16.7482594 1.971 2.097909907 1.971 2.097909907 1.5 0.117683871077373 0.125261369369524 1.67482594 17.11962
49886294 1439.7563 1 3 1 0 1 1 1 6 0 65 1 4 7000 17000 50 3000 30 7000 5000 9000 3090.8968 3.02 3.02 424 428.5786132 0 11.257998 17.055884 23.004817 36.443851 1 3.0908968 1.1284612753393 3.0908968 0.424 0.4285786132 0.424 0.4285786132 3 0.137177016068605 0.138658337994332 0.30908968 11.257998
49899735 702.6586 2 18 4 2 3 1 1 6 0 23 1 4 1500 7000 5 1500 20 3000 350 3000 26374.8337 6.05 3.025 3145 5434.164173 0 13.559628 20.618842 27.336051 41.104894 1 26.3748337 3.27241028656308 26.3748337 3.145 5.434164173 3.145 5.434164173 1.5 0.119242458010266 0.206035959688345 2.63748337 20.618842
49959022 63.2716 2 10 2 1 2 1 0 1 0 68 0 3 50 300 5 300 20 750 350 33000 32551.4797 6.06 3.03 4185 3775.160653 0 13.705249 17.907506 23.720847 38.226652 1 32.5514797 3.48282282691473 32.5514797 4.185 3.775160653 4.185 3.775160653 0.3 0.128565584070822 0.115975085857618 3.25514797 17.907506
49971145 49.3476 4 17 2 3 3 1 0 1 0 42 0 2 50 50 20 50 5 50 25 53000 47247.3728 12.12 3.03 7061 6797.78314 0 13.819689 19.139158 25.05076 46.91886 1 47.2473728 3.85539705027749 47.2473728 7.061 6.79778314 7.061 6.79778314 0.05 0.149447463034389 0.143876426077177 4.72473728 46.91886
49998843 86.2304 2 18 2 2 2 1 0 1 0 43 0 3 50 50 5 50 20 300 25 40500 41286.2716 6.05 3.025 4234 5353.196206 0 13.983517 20.69738 27.850272 41.437352 1 41.2862716 3.72053003792795 41.2862716 4.234 5.353196206 4.234 5.353196206 0.05 0.102552248869089 0.129660441559465 4.12862716 20.69738
50041914 21.7857 2 10 1 0 1 1 1 6 0 90 0 3 750 1500 20 300 5 750 25 3300 5197.3151 6.06 3.03 769 599.6859745 0 13.437 18.208317 23.049313 37.163744 1 5.1973151 1.64814216532166 5.1973151 0.769 0.5996859745 0.769 0.5996859745 0.3 0.14796101163849 0.115383801628652 0.51973151 18.208317
50050998 98.7737 3 18 2 2 2 1 0 1 0 61 1 3 50 300 20 50 5 300 25 17000 28516.9256 9.08 3.026666667 4322 4905.257089 0 13.618163 19.675415 26.606466 40.357269 1 28.5169256 3.350497791699 28.5169256 4.322 4.905257089 4.322 4.905257089 0.05 0.151559114773579 0.172012129140597 2.85169256 26.606466
50055984 16.825 2 8 2 0 2 1 1 1 1 70 0 2 1500 3000 20 1500 50 3000 3000 6500 5533.8393 6.04 3.02 1217 3063.176983 0 13.040277 16.791573 22.699231 35.980564 1 5.5338393 1.71088184227306 5.5338393 1.217 3.063176983 1.217 3.063176983 1.5 0.219919649636375 0.553535586586333 0.55338393 16.791573
50067026 2013.0039 2 4 1 1 1 1 1 6 0 64 1 5 300 1500 0 1500 5 3000 350 18000 33019.2373 6.19 3.095 6964 616.1169874 0 12.606388 16.8977 23.478132 37.241409 1 33.0192373 3.49709034010287 33.0192373 6.964 0.6161169874 6.964 0.6161169874 1.5 0.210907354907316 0.0186593343087304 3.30192373 16.8977
50096325 113.7686 4 18 2 1 2 1 0 1 0 38 0 4 300 750 5 300 5 1500 150 35600 51852.5696 12.14 3.035 7698 5038.552507 0 13.919507 20.805426 27.22884 48.747134 1 51.8525696 3.94840449178893 51.8525696 7.698 5.038552507 7.698 5.038552507 0.3 0.148459373554363 0.097170738998439 5.18525696 48.747134
50109430 30.7179 3 11 2 0 2 1 0 1 0 60 0 2 50 50 5 50 5 50 25 77000 60851.7007 9.09 3.03 8324 3986.268061 0 13.937406 18.204607 24.057898 36.088733 1 60.8517007 4.10843976809802 60.8517007 8.324 3.986268061 8.324 3.986268061 0.05 0.136791575325684 0.0655079153933984 6.08517007 24.057898
50201503 293.7208 2 12 3 2 2 0 1 1 0 40 0 3 750 1500 50 750 50 1500 1500 3300 28410.0223 6.06 3.03 4171 3921.061402 0 13.558763 18.62291 26.090866 38.014016 1 28.4100223 3.34674198080067 28.4100223 4.171 3.921061402 4.171 3.921061402 0.75 0.146814386696205 0.138016836473937 2.84100223 18.62291
50233465 35.6767 3 18 2 2 2 1 0 1 0 42 0 3 50 50 5 50 30 300 75 19700 48559.2779 9.08 3.026666667 8072 5378.081712 0 13.99255 20.248634 27.190186 41.57521 1 48.5592779 3.88278527637709 48.5592779 8.072 5.378081712 8.072 5.378081712 0.05 0.166229819492435 0.110752917765278 4.85592779 27.190186
50247378 837.1263 2 18 2 1 2 1 1 6 0 28 0 4 750 3000 5 750 20 3000 750 27000 22436.3285 6.54 3.27 3817 3984.575338 0 13.862883 19.581628 27.413714 41.573766 1 22.4363285 3.11068145318626 22.4363285 3.817 3.984575338 3.817 3.984575338 0.75 0.170125874204418 0.177594802910824 2.24363285 19.581628
50342246 1236.2089 4 16 2 1 2 1 0 1 0 35 1 3 50 50 5 50 5 50 25 17492 48007.8807 12.11 3.0275 7983 5120.41104 0 13.935215 18.867408 25.861326 47.048352 1 48.0078807 3.87136517868162 48.0078807 7.983 5.12041104 7.983 5.12041104 0.05 0.166285199088157 0.106657718802405 4.80078807 47.048352
50348800 2618.137 3 6 2 1 2 1 1 6 0 79 1 1 750 3000 5 750 5 3000 1500 13000 15585.7103 9.18 3.06 2436 2212.991875 0 13.503812 17.860792 24.500591 38.012916 1 15.5857103 2.74635448805499 15.5857103 2.436 2.212991875 2.436 2.212991875 0.75 0.156297015221693 0.141988515916403 1.55857103 24.500591
50352722 18477.4769 1 4 2 2 2 0 1 6 0 48 1 3 7000 17000 50 3000 50 17000 750 20000 19290.5914 3.05 3.05 2455 2132.661896 0 11.30464 16.659498 24.010372 37.425423 1 19.2905914 2.95961748481989 19.2905914 2.455 2.132661896 2.455 2.132661896 3 0.127264112804753 0.110554510837858 1.92905914 11.30464
50376867 500.9431 2 18 2 1 2 1 1 6 0 59 1 3 300 1500 0 300 0 750 150 28000 22256.9371 6.06 3.03 3049 3395.002875 0 13.83853 19.254599 26.624584 40.788821 1 22.2569371 3.10265373979432 22.2569371 3.049 3.395002875 3.049 3.395002875 0.3 0.136990996842957 0.152536840974403 2.22569371 19.254599
50423613 746.8878 2 18 2 2 2 1 1 6 1 45 0 5 1500 3000 0 300 0 750 150 11800 19355.3411 6.06 3.03 2659 3636.836484 0 13.945118 19.920615 27.433287 41.063306 1 19.3553411 2.96296840722746 19.3553411 2.659 3.636836484 2.659 3.636836484 0.3 0.137378100766201 0.187898341094077 1.93553411 19.920615
50507737 936.7709 3 18 2 2 4 1 1 6 0 47 1 5 1500 3000 0 3000 20 7000 1500 40000 37511.9131 9.08 3.026666667 5561 5723.002088 0 13.990432 20.491275 27.579859 41.037293 1 37.5119131 3.62465856519258 37.5119131 5.561 5.723002088 5.561 5.723002088 3 0.148246238073099 0.152564921782142 3.75119131 27.579859
50551299 414.6679 2 18 2 2 2 1 1 6 0 60 0 5 750 3000 0 300 0 750 150 24500 24724.3845 6.06 3.03 3708 3263.553886 0 13.676476 19.320219 26.657375 40.953946 1 24.7243845 3.20778998336677 24.7243845 3.708 3.263553886 3.708 3.263553886 0.3 0.149973399742267 0.131997376355314 2.47243845 19.320219
50570290 885.7393 3 17 2 2 2 1 0 1 0 41 1 4 50 50 20 50 5 300 25 38000 38004.6091 9.09 3.03 5858 5133.750869 0 14.038882 20.172272 26.662527 38.904576 1 38.0046091 3.63770744447636 38.0046091 5.858 5.133750869 5.858 5.133750869 0.05 0.154139198868908 0.135082322659648 3.80046091 26.662527
50575491 58.8335 2 18 2 1 2 1 1 6 0 36 1 4 750 3000 5 750 5 3000 350 24000 20722.3466 6.06 3.03 3933 3785.491286 0 13.974455 20.650133 27.439185 40.156133 1 20.7223466 3.03121266387441 20.7223466 3.933 3.785491286 3.933 3.785491286 0.75 0.189795107471081 0.182676767215157 2.07223466 20.650133
50688784 7727.8872 3 18 2 2 2 1 1 2 0 41 0 4 1500 3000 60 750 20 3000 750 6000 33968.296 9.15 3.05 4648 4630.745193 0 13.504167 19.487898 27.059277 40.856148 1 33.968296 3.52542761900678 33.968296 4.648 4.630745193 4.648 4.630745193 0.75 0.136833475544372 0.136325507555634 3.3968296 27.059277
50758883 1229.0644 2 18 2 2 2 1 1 6 0 47 1 5 1500 7000 5 3000 20 7000 150 18500 22000.0351 6.06 3.03 3231 3587.065471 0 14.03569 20.348346 26.954443 40.486837 1 22.0000351 3.09104404881159 22.0000351 3.231 3.587065471 3.231 3.587065471 3 0.146863402049754 0.163048170364055 2.20000351 20.348346
50778546 156.8766 2 11 1 1 1 0 1 1 0 56 0 3 300 300 50 50 30 300 75 69000 47107.3625 6.06 3.03 6553 2110.393884 0 13.752963 18.702127 23.600644 37.428361 1 47.1073625 3.85242930515444 47.1073625 6.553 2.110393884 6.553 2.110393884 0.05 0.139107766859161 0.0447996612843693 4.71073625 18.702127
50817409 50.4047 3 13 2 2 3 1 0 1 0 35 1 1 50 300 5 300 20 300 75 40000 51877.3337 9.09 3.03 6668 6547.314481 0 14.011858 18.91034 25.978521 39.13301 1 51.8773337 3.94888196452693 51.8773337 6.668 6.547314481 6.668 6.547314481 0.3 0.128533976679684 0.126207613499612 5.18773337 25.978521
50818367 17633.071 2 10 4 2 4 1 1 5 0 48 0 3 3000 7000 5 750 30 3000 750 11992 48855.1769 6.1 3.05 6118 5541.290271 0 13.391658 18.603616 23.625751 36.362643 1 48.8551769 3.8888603483088 48.8551769 6.118 5.541290271 6.118 5.541290271 0.75 0.125227261228073 0.113422785927933 4.88551769 18.603616
50836811 91.9762 1 16 1 1 1 1 1 2 0 43 1 3 750 1500 20 300 20 750 350 20000 15836.864 3.03 3.03 1739 3263.014891 0 12.61806 18.469088 25.343402 38.894479 1 15.836864 2.76234038698771 15.836864 1.739 3.263014891 1.739 3.263014891 0.3 0.109807093121466 0.206039206436325 1.5836864 12.61806
50862799 16.3181 4 12 2 0 2 1 0 1 0 83 0 3 50 50 5 50 30 300 75 6700 26261.7818 12.14 3.035 4639 3319.361287 0 13.555023 18.547107 25.623031 46.793599 1 26.2617818 3.26811471881955 26.2617818 4.639 3.319361287 4.639 3.319361287 0.05 0.176644526077054 0.126395128566638 2.62617818 46.793599
50899861 153.5445 3 10 2 1 2 1 1 2 0 42 0 3 300 300 30 300 20 750 350 26000 22053.5193 9.08 3.026666667 3787 3831.840033 0 14.089859 19.068366 24.893568 37.617167 1 22.0535193 3.09347219459944 22.0535193 3.787 3.831840033 3.787 3.831840033 0.3 0.171718624519035 0.173751861590635 2.20535193 24.893568
50957501 457.8097 1 6 3 2 1 1 1 6 1 48 0 4 7000 17000 40 7000 20 17000 1500 12000 7865.9896 3.08 3.08 1335 1628.032547 0 11.948169 18.112135 25.019634 37.777363 1 7.8659896 2.0625483518628 7.8659896 1.335 1.628032547 1.335 1.628032547 7 0.169717997084563 0.206971103419715 0.78659896 11.948169
50969474 1908.0791 2 10 2 0 2 1 1 5 0 80 1 2 300 300 0 300 5 300 350 1100 12752.7874 6.1 3.05 2433 2276.509697 0 13.784288 18.539111 22.975745 36.704534 1 12.7527874 2.54574986731849 12.7527874 2.433 2.276509697 2.433 2.276509697 0.3 0.190781820764926 0.178510754205782 1.27527874 18.539111
50998607 175.0051 2 17 2 1 2 0 1 6 0 41 0 5 1500 7000 20 1500 30 7000 1500 24000 21339.8344 6.06 3.03 3085 2821.306431 0 13.668071 18.964237 26.375919 39.894594 1 21.3398344 3.06057548576852 21.3398344 3.085 2.821306431 3.085 2.821306431 1.5 0.144565320525636 0.132208450080569 2.13398344 18.964237
51228806 81.4339 2 12 2 1 2 1 0 1 0 45 0 2 50 50 20 50 30 300 75 18718 15615.2168 6.06 3.03 2014 4704.081764 0 13.636115 17.904125 25.505837 37.726571 1 15.6152168 2.74824587472447 15.6152168 2.014 4.704081764 2.014 4.704081764 0.05 0.12897675554527 0.301249852899897 1.56152168 17.904125
51284174 184.6635 1 17 1 1 1 1 1 6 0 60 1 5 300 1500 30 300 30 1500 350 10000 10347.8982 3.03 3.03 1571 1851.054472 0 12.629434 19.404184 26.014119 39.152121 1 10.3478982 2.33678342662561 10.3478982 1.571 1.851054472 1.571 1.851054472 0.3 0.151818269723604 0.178882168748046 1.03478982 12.629434
51322759 41.6616 4 18 2 2 2 1 1 2 0 54 0 3 750 1500 20 300 20 750 350 44500 47141.2628 12.11 3.0275 6324 4489.111846 0 13.942578 19.849783 27.039528 48.09774 1 47.1412628 3.85314868543938 47.1412628 6.324 4.489111846 6.324 4.489111846 0.3 0.134149991416861 0.0952268051249573 4.71412628 48.09774
51324472 100.1196 4 18 4 1 5 1 0 1 0 53 0 3 300 300 5 50 5 300 150 70400 91329.2704 12.12 3.03 13031 8051.053074 0 13.723762 20.494102 27.885358 48.450104 1 91.3292704 4.51447133205895 91.3292704 13.031 8.051053074 13.031 8.051053074 0.05 0.142681529622731 0.0881541376465436 9.13292704 48.450104
51413518 818.5571 2 13 2 0 2 1 0 1 0 35 1 3 50 300 5 300 40 750 350 28333 29605.4651 6.1 3.05 4860 4601.20371 0 14.111386 18.991996 25.947798 38.734691 1 29.6054651 3.38795897604443 29.6054651 4.86 4.60120371 4.86 4.60120371 0.3 0.164158880246742 0.155417376300567 2.96054651 18.991996
51432199 54.6901 2 18 2 2 3 1 0 1 0 47 1 4 300 300 5 50 5 300 150 20000 27527.7536 6.06 3.03 4597 6139.744251 0 14.064741 20.007336 27.482026 41.410374 1 27.5277536 3.31519471756875 27.5277536 4.597 6.139744251 4.597 6.139744251 0.05 0.166995101263911 0.223038332157986 2.75277536 20.007336
51471714 99.6536 2 18 2 2 2 1 1 6 0 69 0 5 300 1500 5 750 20 1500 350 26088 22080.5425 6.06 3.03 2500 3039.584328 0 13.721827 19.323775 27.107914 41.28311 1 22.0805425 3.09469679085344 22.0805425 2.5 3.039584328 2.5 3.039584328 0.75 0.113221855848877 0.137658951450129 2.20805425 19.323775
51474452 45.9875 2 16 2 2 2 1 1 2 0 45 0 5 1500 3000 5 750 5 1500 150 15000 15784.7122 6.06 3.03 2329 4174.648705 0 13.833241 18.079007 25.111179 38.624239 1 15.7847122 2.75904188934453 15.7847122 2.329 4.174648705 2.329 4.174648705 0.75 0.147547827954697 0.264474172991257 1.57847122 18.079007
51481759 56.5994 2 18 2 1 2 1 1 2 0 40 1 4 750 3000 40 750 40 3000 1500 25000 33556.2441 6.06 3.03 6219 4398.437706 0 13.826671 20.087883 27.56877 40.930315 1 33.5562441 3.51322295936455 33.5562441 6.219 4.398437706 6.219 4.398437706 0.75 0.185330634187394 0.131076579753453 3.35562441 20.087883
51747316 828.1307 2 18 2 2 2 1 1 6 0 48 0 3 1500 3000 5 1500 30 3000 1500 19999 41365.2115 6.06 3.03 5030 3925.93644 0 14.137103 20.157468 28.085934 41.472666 1 41.3652115 3.72244022564733 41.3652115 5.03 3.92593644 5.03 3.92593644 1.5 0.121599765058617 0.0949091349381835 4.13652115 20.157468
51762999 45.9904 2 18 2 1 2 1 0 1 0 54 1 4 300 750 20 300 40 1500 750 58000 54957.1928 6.06 3.03 6531 4640.384403 0 13.906702 19.697928 27.003943 41.248223 1 54.9571928 4.0065545694626 54.9571928 6.531 4.640384403 6.531 4.640384403 0.3 0.11883794763258 0.0844363433897956 5.49571928 19.697928
51767789 4837.1019 2 16 2 2 2 1 1 6 0 63 0 5 1500 7000 5 1500 30 7000 1500 17000 25008.1634 6.1 3.05 3403 3014.221143 0 13.819966 17.982448 25.602393 38.746402 1 25.0081634 3.21920230756692 25.0081634 3.403 3.014221143 3.403 3.014221143 1.5 0.136075566428841 0.120529488502942 2.50081634 17.982448
51775999 55.7751 3 18 2 2 2 1 0 1 0 47 1 5 300 1500 5 750 5 1500 150 29300 33621.454 9.09 3.03 5313 4889.897704 0 14.040068 20.111491 28.381717 40.980641 1 33.621454 3.51516437511193 33.621454 5.313 4.889897704 5.313 4.889897704 0.75 0.158024099731082 0.145439804715168 3.3621454 28.381717
51799052 74.1137 4 14 2 1 2 1 0 1 0 40 1 3 50 300 5 50 20 300 25 27000 35779.2775 12.13 3.0325 6088 4821.307283 0 14.054 18.700847 25.44724 47.428159 1 35.7792775 3.57736888503153 35.7792775 6.088 4.821307283 6.088 4.821307283 0.05 0.170154358203572 0.134751387391766 3.57792775 47.428159
51800136 62.4193 2 18 2 1 2 1 1 2 0 58 1 2 750 1500 20 300 20 750 350 50020 48471.5067 6.06 3.03 7731 4314.255065 0 13.593893 19.748095 26.82931 41.190352 1 48.4715067 3.88097613458149 48.4715067 7.731 4.314255065 7.731 4.314255065 0.3 0.159495764137243 0.0890060028812762 4.84715067 19.748095
51810489 1283.8305 1 13 1 0 1 1 1 6 0 66 1 5 1500 7000 0 1500 5 3000 750 10000 5442.2481 3.05 3.05 777 1095.195991 0 12.444994 18.781823 25.958873 38.726024 1 5.4422481 1.69419222917854 5.4422481 0.777 1.095195991 0.777 1.095195991 1.5 0.142771881348077 0.201239629446515 0.54422481 12.444994
51856713 702.5697 2 12 2 1 2 1 1 5 0 77 0 3 1500 3000 5 1500 5 3000 1500 4500 11690.4959 6.1 3.05 1831 2601.157197 0 13.904471 18.266124 24.525512 36.691083 1 11.6904959 2.45877619545678 11.6904959 1.831 2.601157197 1.831 2.601157197 1.5 0.1566229538646 0.22250186983086 1.16904959 18.266124
51880482 358.9449 2 12 2 2 3 0 1 2 1 39 1 3 750 3000 40 750 40 3000 1500 12500 28066.2686 6.06 3.03 3725 4835.793106 0 14.102817 19.017197 25.437633 37.242309 1 28.0662686 3.33456844958173 28.0662686 3.725 4.835793106 3.725 4.835793106 0.75 0.13272159734123 0.172299110185242 2.80662686 19.017197
51933454 1898.9745 3 13 2 2 2 1 1 2 0 61 1 2 1500 7000 0 1500 0 7000 1500 30500 32368.4816 9.15 3.05 4525 4060.100978 0 13.890575 18.810974 25.539274 39.442877 1 32.3684816 3.47718515920743 32.3684816 4.525 4.060100978 4.525 4.060100978 1.5 0.139796486468491 0.125433779321919 3.23684816 25.539274
51957058 1392.5098 1 3 2 0 2 1 1 5 0 80 0 2 300 1500 5 750 30 3000 1500 6500 8464.779 3.05 3.05 1112 1665.142912 0 10.879191 16.908107 24.764166 38.044814 1 8.464779 2.13591390774282 8.464779 1.112 1.665142912 1.112 1.665142912 0.75 0.131367871506155 0.196714280668166 0.8464779 10.879191
51974523 1373.5923 2 18 2 2 2 1 1 6 0 30 1 3 1500 3000 0 300 5 750 75 15600 15141.4961 6.05 3.025 2321 4373.875556 0 13.900785 19.622647 27.108435 41.327862 1 15.1414961 2.71743906082861 15.1414961 2.321 4.373875556 2.321 4.373875556 0.3 0.153287362402715 0.288866802006441 1.51414961 19.622647
52000111 57.7408 3 17 1 2 3 1 1 2 0 46 1 4 750 1500 60 300 40 1500 750 38400 48876.8456 9.08 3.026666667 3737 5486.947857 0 13.74057 19.11443 25.229699 38.944908 1 48.8768456 3.88930377922941 48.8768456 3.737 5.486947857 3.737 5.486947857 0.3 0.0764574708970171 0.112260678643304 4.88768456 25.229699
52034808 13740.7408 2 18 1 1 1 1 1 5 0 48 0 4 7000 7000 80 3000 70 7000 3000 15000 32634.7825 6.1 3.05 4189 2597.019011 0 13.874878 19.706046 27.171243 40.780257 1 32.6347825 3.4853786674411 32.6347825 4.189 2.597019011 4.189 2.597019011 3 0.128359979111244 0.0795782539993947 3.26347825 19.706046
52063116 47.6126 3 18 2 2 2 1 0 1 0 48 0 5 300 300 5 50 5 300 150 44000 39621.7402 9.09 3.03 7246 4865.012198 0 13.686622 19.91541 27.627224 41.815559 1 39.6217402 3.67937796256733 39.6217402 7.246 4.865012198 7.246 4.865012198 0.05 0.182879398113867 0.122786434251568 3.96217402 27.627224
52106479 15161.8277 4 18 4 3 4 1 1 5 0 54 1 4 300 750 30 300 20 1500 350 33500 46025.5985 12.2 3.05 5458 6165.996885 0 13.722703 21.044612 28.020143 48.484958 1 46.0255985 3.82919773083687 46.0255985 5.458 6.165996885 5.458 6.165996885 0.3 0.118586181991745 0.133968858330001 4.60255985 48.484958
52107421 546.0917 1 18 2 1 2 1 1 6 1 43 1 5 750 3000 5 1500 0 3000 750 12000 9097.4193 3.03 3.03 1238 3429.414503 0 12.731484 20.044159 27.628812 41.311594 1 9.0974193 2.207990779896 9.0974193 1.238 3.429414503 1.238 3.429414503 1.5 0.136082548157366 0.376965641563866 0.90974193 12.731484
52149092 71.6094 3 1 2 0 2 1 0 1 0 61 1 2 50 50 5 50 5 300 25 7500 15010.0763 9.07 3.023333333 2659 3088.001432 0 12.13408 17.252061 23.385487 36.247616 1 15.0100763 2.70872172891027 15.0100763 2.659 3.088001432 2.659 3.088001432 0.05 0.177147667130779 0.205728563285185 1.50100763 23.385487
52156764 18.1679 4 18 3 3 3 1 1 2 0 62 0 4 750 3000 40 300 40 1500 750 19191 36983.6472 12.1 3.025 4249 5433.310859 0 13.524434 19.688934 27.438259 48.345894 1 36.9836472 3.6104758473802 36.9836472 4.249 5.433310859 4.249 5.433310859 0.3 0.114888614879497 0.146911169404623 3.69836472 48.345894
52157387 98.3583 2 17 2 2 2 1 1 2 0 38 0 4 300 750 20 300 40 1500 750 27000 65453.3794 6.06 3.03 8564 4618.0636 0 14.163893 19.154708 26.294409 39.533258 1 65.4533794 4.18133812433082 65.4533794 8.564 4.6180636 8.564 4.6180636 0.3 0.130841219788875 0.0705550063622842 6.54533794 19.154708
52209736 25.7512 2 12 2 0 2 1 1 2 0 79 0 3 750 1500 20 300 20 750 350 3000 13554.5199 6.05 3.025 2149 2828.559524 0 13.836267 18.597879 26.360614 37.790715 1 13.5545199 2.60672006365867 13.5545199 2.149 2.828559524 2.149 2.828559524 0.3 0.158544899845549 0.208680170516405 1.35545199 18.597879
52214226 5055.5064 1 8 1 1 1 0 1 6 0 24 1 3 7000 17000 90 7000 80 17000 750 6000 18868.6048 3.08 3.08 3397 1754.105198 0 12.087908 17.332632 24.2842 37.428026 1 18.8686048 2.93749941918007 18.8686048 3.397 1.754105198 3.397 1.754105198 7 0.1800345089638 0.0929642237246921 1.88686048 12.087908
52283688 79.9032 1 6 2 1 1 0 0 1 0 65 1 2 300 300 50 50 30 300 75 8000 9309.6436 3.03 3.03 1491 2043.833679 0 12.2305 17.538875 24.203874 36.870267 1 9.3096436 2.23105080913839 9.3096436 1.491 2.043833679 1.491 2.043833679 0.05 0.160156506958011 0.219539411691335 0.93096436 12.2305
52305348 1369.1586 1 9 1 0 1 0 1 6 0 87 1 3 1500 7000 20 1500 20 7000 350 500 947.9749 3.04 3.04 213 16.46340857 0 12.435865 16.800352 23.232281 36.875567 1 0.9479749 -0.0534272538708806 0.9479749 0.213 0.01646340857 0.213 0.01646340857 1.5 0.224689493361058 0.0173669245567578 0.09479749 12.435865
52441497 33.7313 3 12 2 1 2 1 0 1 0 64 1 3 300 300 5 300 5 300 25 22276 23866.487 9.1 3.033333333 3650 4049.378903 0 13.588439 18.456537 26.001327 37.643949 1 23.866487 3.17247525733719 23.866487 3.65 4.049378903 3.65 4.049378903 0.3 0.152934112171599 0.169667991062111 2.3866487 26.001327
52445945 156.8595 1 2 1 0 1 0 1 1 0 71 1 1 750 1500 30 750 50 1500 1500 7500 3675.2917 3.02 3.02 522 1057.631759 0 10.939979 16.725 22.956809 36.87329 1 3.6752917 1.3016325036645 3.6752917 0.522 1.057631759 0.522 1.057631759 0.75 0.14202954285234 0.287768113480625 0.36752917 10.939979
52462353 79.7687 2 17 2 2 2 1 0 1 0 30 1 3 50 50 5 50 20 300 25 70000 42909.4405 6.06 3.03 6260 5589.369678 0 13.890366 19.137709 25.830098 39.229855 1 42.9094405 3.75909185999976 42.9094405 6.26 5.589369678 6.26 5.589369678 0.05 0.145888641917855 0.130259672763619 4.29094405 19.137709
52462522 3391.2116 2 18 2 1 2 1 0 1 0 38 1 2 300 300 0 300 0 300 150 30000 27130.2469 6.1 3.05 3813 5402.308983 0 13.727535 19.608957 26.732911 41.060222 1 27.1302469 3.30064922725604 27.1302469 3.813 5.402308983 3.813 5.402308983 0.3 0.140544242522172 0.199124947255825 2.71302469 19.608957
52509986 17834.7606 1 4 1 1 1 0 1 5 0 52 1 3 3000 7000 70 1500 50 7000 3000 2500 18928.1473 3.05 3.05 3102 886.080679 0 11.193016 16.855321 23.670929 38.06469 1 18.9281473 2.94065008932747 18.9281473 3.102 0.886080679 3.102 0.886080679 1.5 0.163882917373535 0.0468128583826057 1.89281473 11.193016
52518849 2141.1105 2 17 2 2 2 1 1 2 0 35 1 4 750 3000 0 1500 30 3000 350 29000 25970.9476 6.1 3.05 3145 4692.720119 0 14.078627 19.257567 25.201074 38.706728 1 25.9709476 3.25697851326466 25.9709476 3.145 4.692720119 3.145 4.692720119 1.5 0.121096852084057 0.180691139625571 2.59709476 19.257567
52526497 22.7995 3 17 2 0 2 1 0 1 0 60 0 4 300 300 30 50 30 300 150 39000 32146.2118 9.08 3.026666667 4886 4146.540259 0 13.465285 18.711456 24.776457 38.058736 1 32.1462118 3.47029461481435 32.1462118 4.886 4.146540259 4.886 4.146540259 0.05 0.151993025815875 0.128990012409487 3.21462118 24.776457
52554294 1027.9893 3 11 1 0 1 1 1 2 0 61 0 3 750 3000 5 750 20 1500 1500 19000 24646.549 9.15 3.05 3552 2121.19222 0 13.858268 18.804323 23.704404 37.067455 1 24.646549 3.20463689068778 24.646549 3.552 2.12119222 3.552 2.12119222 0.75 0.1441175395387 0.0860644717440969 2.4646549 23.704404
52568666 940.5039 3 16 2 2 3 1 1 6 0 46 1 5 1500 7000 20 1500 20 7000 350 28171 34143.2121 9.08 3.026666667 4304 4505.243061 0 13.812872 18.346025 25.167233 39.025106 1 34.1432121 3.53056379905647 34.1432121 4.304 4.505243061 4.304 4.505243061 1.5 0.126057266884975 0.131951353838791 3.41432121 25.167233
